process_num, iter_num, probability_1, probability_2, probability_3, probability_4, probability_5, is_correct, time,
00119, 00119, 0.000014, 0.000176, 0.998533, 0.001061, 0.000216, 1, 1584930736.5909472,
00104, 00104, 0.000003, 0.000081, 0.999739, 0.000138, 0.000040, 1, 1584930736.594431,
00103, 00103, 0.000008, 0.000152, 0.999329, 0.000403, 0.000108, 1, 1584930736.597166,
00128, 00128, 0.000103, 0.000599, 0.986513, 0.010959, 0.001826, 1, 1584930739.3897762,
00135, 00135, 0.000001, 0.000057, 0.999866, 0.000057, 0.000019, 1, 1584930740.0273693,
00134, 00134, 0.000002, 0.000070, 0.999806, 0.000093, 0.000028, 1, 1584930740.389025,
00143, 00143, 0.000073, 0.000543, 0.992146, 0.006042, 0.001196, 1, 1584930740.4003859,
00124, 00124, 0.000002, 0.000065, 0.999825, 0.000082, 0.000025, 1, 1584930740.5649183,
00131, 00131, 0.000004, 0.000094, 0.999685, 0.000169, 0.000048, 1, 1584930741.0178554,
00142, 00142, 0.000008, 0.000143, 0.999378, 0.000372, 0.000099, 1, 1584930741.050911,
00123, 00123, 0.000001, 0.000030, 0.999888, 0.000065, 0.000015, 1, 1584930741.2520072,
00138, 00138, 0.000131, 0.000802, 0.983249, 0.013366, 0.002453, 1, 1584930741.6243758,
00148, 00148, 0.000025, 0.000214, 0.997075, 0.002294, 0.000392, 1, 1584930741.822248,
00146, 00146, 0.000000, 0.000022, 0.999959, 0.000014, 0.000005, 1, 1584930741.9201686,
00145, 00145, 0.000234, 0.000949, 0.955702, 0.038047, 0.005068, 1, 1584930741.996804,
00147, 00147, 0.000051, 0.000492, 0.995468, 0.003231, 0.000757, 1, 1584930742.04889,
00144, 00144, 0.000491, 0.000416, 0.112239, 0.856253, 0.030601, 0, 1584930742.1302433,
00133, 00133, 0.000010, 0.000098, 0.998846, 0.000898, 0.000147, 1, 1584930742.2292457,
00132, 00132, 0.000002, 0.000060, 0.999841, 0.000074, 0.000023, 1, 1584930742.3991187,
00121, 00121, 0.000000, 0.000018, 0.999969, 0.000009, 0.000003, 1, 1584930742.4254615,
00127, 00127, 0.000000, 0.000012, 0.999981, 0.000005, 0.000002, 1, 1584930742.4841266,
00120, 00120, 0.000046, 0.000425, 0.995601, 0.003225, 0.000703, 1, 1584930742.6124148,
00149, 00149, 0.000007, 0.000144, 0.999480, 0.000286, 0.000083, 1, 1584930742.6508741,
00141, 00141, 0.000013, 0.000210, 0.998918, 0.000682, 0.000177, 1, 1584930742.9787698,
00125, 00125, 0.000000, 0.000006, 0.999988, 0.000004, 0.000001, 1, 1584930743.0609455,
00140, 00140, 0.000002, 0.000076, 0.999792, 0.000099, 0.000031, 1, 1584930743.425692,
00126, 00126, 0.000000, 0.000020, 0.999952, 0.000022, 0.000006, 1, 1584930743.498842,
00137, 00137, 0.000002, 0.000052, 0.999841, 0.000082, 0.000023, 1, 1584930743.8132637,
00136, 00136, 0.000000, 0.000029, 0.999941, 0.000022, 0.000007, 1, 1584930743.8617618,
00122, 00122, 0.000002, 0.000055, 0.999850, 0.000073, 0.000022, 1, 1584930743.8666854,
00139, 00139, 0.000000, 0.000012, 0.999972, 0.000012, 0.000003, 1, 1584930744.3928905,
00129, 00129, 0.000004, 0.000097, 0.999669, 0.000179, 0.000051, 1, 1584930745.401525,
00130, 00130, 0.000004, 0.000062, 0.999613, 0.000268, 0.000054, 1, 1584930748.9020567,
00173, 00173, 0.000000, 0.000002, 0.999997, 0.000000, 0.000000, 1, 1584930971.757222,
00167, 00167, 0.000000, 0.000007, 0.999990, 0.000001, 0.000002, 1, 1584930972.0489924,
00176, 00176, 0.000000, 0.000002, 0.999998, 0.000000, 0.000000, 1, 1584930972.4095235,
00151, 00151, 0.000000, 0.000006, 0.999988, 0.000002, 0.000003, 1, 1584930972.6701925,
00156, 00156, 0.000000, 0.000004, 0.999993, 0.000001, 0.000002, 1, 1584930973.4428635,
00175, 00175, 0.000000, 0.000002, 0.999998, 0.000000, 0.000000, 1, 1584930973.4729137,
00172, 00172, 0.000001, 0.000013, 0.999974, 0.000005, 0.000008, 1, 1584930973.6842856,
00179, 00179, 0.000015, 0.000099, 0.999552, 0.000145, 0.000189, 1, 1584930974.2504845,
00169, 00169, 0.000028, 0.000183, 0.999270, 0.000216, 0.000303, 1, 1584930974.3880599,
00163, 00163, 0.000001, 0.000011, 0.999978, 0.000004, 0.000006, 1, 1584930974.5882308,
